open_time,close_time,symbol,interval,open,high,low,close,volume,num_trades
2026-04-12 04:00:00+00:00,2026-04-12 07:59:59.999000+00:00,HYPE,4h,41.056,41.123,40.507,40.762,787980.84,36561
2026-04-12 08:00:00+00:00,2026-04-12 11:59:59.999000+00:00,HYPE,4h,40.765,40.943,40.345,40.403,497577.03,26503
2026-04-12 12:00:00+00:00,2026-04-12 15:59:59.999000+00:00,HYPE,4h,40.403,40.883,40.19,40.813,815396.07,38818
2026-04-12 16:00:00+00:00,2026-04-12 19:59:59.999000+00:00,HYPE,4h,40.813,41.355,40.789,41.09,763720.37,28841
2026-04-12 20:00:00+00:00,2026-04-12 23:59:59.999000+00:00,HYPE,4h,41.089,41.248,40.411,40.849,719797.99,31195
2026-04-13 00:00:00+00:00,2026-04-13 03:59:59.999000+00:00,HYPE,4h,40.848,41.999,40.784,41.553,622286.48,31227
2026-04-13 04:00:00+00:00,2026-04-13 07:59:59.999000+00:00,HYPE,4h,41.55,41.691,41.041,41.251,423130.82,21046
2026-04-13 08:00:00+00:00,2026-04-13 11:59:59.999000+00:00,HYPE,4h,41.25,41.87,41.104,41.835,418798.13,21070
2026-04-13 12:00:00+00:00,2026-04-13 15:59:59.999000+00:00,HYPE,4h,41.835,42.883,41.528,42.456,1266888.14,51192
2026-04-13 16:00:00+00:00,2026-04-13 19:59:59.999000+00:00,HYPE,4h,42.447,43.999,42.194,43.641,2117046.31,72042
2026-04-13 20:00:00+00:00,2026-04-13 23:59:59.999000+00:00,HYPE,4h,43.624,44.617,43.153,44.339,1854120.16,66499
2026-04-14 00:00:00+00:00,2026-04-14 03:59:59.999000+00:00,HYPE,4h,44.326,45.0,44.134,44.683,1269093.16,46951
2026-04-14 04:00:00+00:00,2026-04-14 07:59:59.999000+00:00,HYPE,4h,44.682,45.0,44.418,44.52,857487.26,32447
2026-04-14 08:00:00+00:00,2026-04-14 11:59:59.999000+00:00,HYPE,4h,44.519,45.34,44.409,44.8,880183.23,34395
2026-04-14 12:00:00+00:00,2026-04-14 15:59:59.999000+00:00,HYPE,4h,44.801,45.198,43.298,43.515,2311254.5,74982
2026-04-14 16:00:00+00:00,2026-04-14 19:59:59.999000+00:00,HYPE,4h,43.525,43.901,43.086,43.395,1805212.03,51694
2026-04-14 20:00:00+00:00,2026-04-14 23:59:59.999000+00:00,HYPE,4h,43.395,43.541,42.922,43.532,851818.31,30162
2026-04-15 00:00:00+00:00,2026-04-15 03:59:59.999000+00:00,HYPE,4h,43.532,44.533,43.438,43.991,970110.74,35965
2026-04-15 04:00:00+00:00,2026-04-15 07:59:59.999000+00:00,HYPE,4h,43.977,44.104,43.133,43.342,731963.38,35120
2026-04-15 08:00:00+00:00,2026-04-15 11:59:59.999000+00:00,HYPE,4h,43.343,44.236,43.229,44.214,612571.13,28319
2026-04-15 12:00:00+00:00,2026-04-15 15:59:59.999000+00:00,HYPE,4h,44.215,44.749,43.997,44.575,993685.31,42604
2026-04-15 16:00:00+00:00,2026-04-15 19:59:59.999000+00:00,HYPE,4h,44.569,45.462,44.203,44.848,1380316.9,49979
2026-04-15 20:00:00+00:00,2026-04-15 23:59:59.999000+00:00,HYPE,4h,44.859,45.015,44.233,44.639,790690.42,32728
2026-04-16 00:00:00+00:00,2026-04-16 03:59:59.999000+00:00,HYPE,4h,44.639,45.215,44.088,44.842,696604.23,29680
2026-04-16 04:00:00+00:00,2026-04-16 07:59:59.999000+00:00,HYPE,4h,44.842,45.763,44.819,45.277,738838.6,34637
2026-04-16 08:00:00+00:00,2026-04-16 11:59:59.999000+00:00,HYPE,4h,45.277,45.391,44.453,44.617,882561.57,37712
2026-04-16 12:00:00+00:00,2026-04-16 15:59:59.999000+00:00,HYPE,4h,44.618,45.1,44.26,44.737,1432508.26,48181
2026-04-16 16:00:00+00:00,2026-04-16 19:59:59.999000+00:00,HYPE,4h,44.738,44.863,43.46,44.127,1517256.18,47801
2026-04-16 20:00:00+00:00,2026-04-16 23:59:59.999000+00:00,HYPE,4h,44.129,44.168,43.305,43.813,875657.47,38087
2026-04-17 00:00:00+00:00,2026-04-17 03:59:59.999000+00:00,HYPE,4h,43.814,44.367,43.17,43.289,745771.2,34359
2026-04-17 04:00:00+00:00,2026-04-17 07:59:59.999000+00:00,HYPE,4h,43.292,43.952,43.259,43.915,540299.41,31384
2026-04-17 08:00:00+00:00,2026-04-17 11:59:59.999000+00:00,HYPE,4h,43.916,44.466,43.251,43.65,1418477.05,45112
2026-04-17 12:00:00+00:00,2026-04-17 15:59:59.999000+00:00,HYPE,4h,43.65,45.309,43.554,45.276,1908097.76,61270
2026-04-17 16:00:00+00:00,2026-04-17 19:59:59.999000+00:00,HYPE,4h,45.276,45.5,43.953,44.418,1668631.07,48779
2026-04-17 20:00:00+00:00,2026-04-17 23:59:59.999000+00:00,HYPE,4h,44.407,44.861,44.109,44.622,599338.55,26429
2026-04-18 00:00:00+00:00,2026-04-18 03:59:59.999000+00:00,HYPE,4h,44.622,45.456,44.468,45.14,625665.52,25709
2026-04-18 04:00:00+00:00,2026-04-18 07:59:59.999000+00:00,HYPE,4h,45.139,45.18,44.604,44.609,493398.23,22081
2026-04-18 08:00:00+00:00,2026-04-18 11:59:59.999000+00:00,HYPE,4h,44.616,45.108,44.05,44.306,731766.09,34680
2026-04-18 12:00:00+00:00,2026-04-18 15:59:59.999000+00:00,HYPE,4h,44.306,44.627,43.97,44.587,689871.19,27307
2026-04-18 16:00:00+00:00,2026-04-18 19:59:59.999000+00:00,HYPE,4h,44.579,44.701,43.733,43.995,602471.79,23811
2026-04-18 20:00:00+00:00,2026-04-18 23:59:59.999000+00:00,HYPE,4h,44.0,44.286,43.717,43.781,427023.59,18786
2026-04-19 00:00:00+00:00,2026-04-19 03:59:59.999000+00:00,HYPE,4h,43.78,43.933,43.1,43.34,1102594.46,34578
2026-04-19 04:00:00+00:00,2026-04-19 07:59:59.999000+00:00,HYPE,4h,43.34,43.643,42.888,43.141,578551.31,23079
2026-04-19 08:00:00+00:00,2026-04-19 11:59:59.999000+00:00,HYPE,4h,43.14,43.412,42.681,43.397,704368.45,27582
2026-04-19 12:00:00+00:00,2026-04-19 15:59:59.999000+00:00,HYPE,4h,43.396,43.925,43.14,43.371,719538.32,27418
2026-04-19 16:00:00+00:00,2026-04-19 19:59:59.999000+00:00,HYPE,4h,43.371,43.39,41.377,41.555,2344570.86,60678
2026-04-19 20:00:00+00:00,2026-04-19 23:59:59.999000+00:00,HYPE,4h,41.552,41.63,40.5,40.69,1451120.14,47135
2026-04-20 00:00:00+00:00,2026-04-20 03:59:59.999000+00:00,HYPE,4h,40.69,41.61,40.676,41.232,1138674.31,38069
2026-04-20 04:00:00+00:00,2026-04-20 07:59:59.999000+00:00,HYPE,4h,41.235,41.568,40.717,40.91,959786.11,34938
2026-04-20 08:00:00+00:00,2026-04-20 11:59:59.999000+00:00,HYPE,4h,40.91,41.24,40.712,41.19,637289.96,36555
2026-04-20 12:00:00+00:00,2026-04-20 15:59:59.999000+00:00,HYPE,4h,41.198,41.79,40.585,41.192,1552588.88,54844
2026-04-20 16:00:00+00:00,2026-04-20 19:59:59.999000+00:00,HYPE,4h,41.199,41.633,40.67,41.321,1401525.16,47273
2026-04-20 20:00:00+00:00,2026-04-20 23:59:59.999000+00:00,HYPE,4h,41.318,41.575,40.561,40.705,818203.95,33075
2026-04-21 00:00:00+00:00,2026-04-21 03:59:59.999000+00:00,HYPE,4h,40.7,41.428,40.359,41.262,1114834.52,34885
2026-04-21 04:00:00+00:00,2026-04-21 07:59:59.999000+00:00,HYPE,4h,41.261,41.38,40.613,40.906,755351.97,29684
2026-04-21 08:00:00+00:00,2026-04-21 11:59:59.999000+00:00,HYPE,4h,40.911,41.256,40.573,40.869,710671.06,30074
2026-04-21 12:00:00+00:00,2026-04-21 15:59:59.999000+00:00,HYPE,4h,40.868,40.897,39.8,40.006,1799495.27,50241
2026-04-21 16:00:00+00:00,2026-04-21 19:59:59.999000+00:00,HYPE,4h,40.007,40.1,38.886,38.951,2255818.95,55719
2026-04-21 20:00:00+00:00,2026-04-21 23:59:59.999000+00:00,HYPE,4h,38.95,39.906,38.89,39.764,1222241.49,39826
2026-04-22 00:00:00+00:00,2026-04-22 03:59:59.999000+00:00,HYPE,4h,39.762,40.691,39.624,40.101,1256427.68,42861
2026-04-22 04:00:00+00:00,2026-04-22 07:59:59.999000+00:00,HYPE,4h,40.104,40.681,39.952,40.394,731582.92,33775
2026-04-22 08:00:00+00:00,2026-04-22 11:59:59.999000+00:00,HYPE,4h,40.405,41.094,40.307,41.058,844309.55,32494
2026-04-22 12:00:00+00:00,2026-04-22 15:59:59.999000+00:00,HYPE,4h,41.058,41.528,40.668,40.971,1591523.57,44437
2026-04-22 16:00:00+00:00,2026-04-22 19:59:59.999000+00:00,HYPE,4h,40.972,41.41,40.75,40.952,883089.54,26332
2026-04-22 20:00:00+00:00,2026-04-22 23:59:59.999000+00:00,HYPE,4h,40.947,41.749,40.826,41.159,1073937.4,31829
2026-04-23 00:00:00+00:00,2026-04-23 03:59:59.999000+00:00,HYPE,4h,41.16,41.428,40.521,40.673,786014.88,25676
2026-04-23 04:00:00+00:00,2026-04-23 07:59:59.999000+00:00,HYPE,4h,40.668,41.28,40.532,41.246,452326.23,20402
2026-04-23 08:00:00+00:00,2026-04-23 11:59:59.999000+00:00,HYPE,4h,41.242,41.35,40.531,41.086,492782.8,28166
2026-04-23 12:00:00+00:00,2026-04-23 15:59:59.999000+00:00,HYPE,4h,41.074,41.861,41.061,41.838,724588.14,30734
2026-04-23 16:00:00+00:00,2026-04-23 19:59:59.999000+00:00,HYPE,4h,41.839,41.855,40.706,40.958,1118849.37,36499
2026-04-23 20:00:00+00:00,2026-04-23 23:59:59.999000+00:00,HYPE,4h,40.958,41.33,40.921,41.305,327371.01,14509
2026-04-24 00:00:00+00:00,2026-04-24 03:59:59.999000+00:00,HYPE,4h,41.312,41.54,40.864,41.066,492164.05,19691
2026-04-24 04:00:00+00:00,2026-04-24 07:59:59.999000+00:00,HYPE,4h,41.063,41.23,40.863,41.022,322311.14,16050
2026-04-24 08:00:00+00:00,2026-04-24 11:59:59.999000+00:00,HYPE,4h,41.017,41.13,40.683,41.042,469754.19,17006
2026-04-24 12:00:00+00:00,2026-04-24 15:59:59.999000+00:00,HYPE,4h,41.042,41.218,40.701,41.173,761403.8,23401
2026-04-24 16:00:00+00:00,2026-04-24 19:59:59.999000+00:00,HYPE,4h,41.179,41.378,40.873,41.294,529022.91,16457
2026-04-24 20:00:00+00:00,2026-04-24 23:59:59.999000+00:00,HYPE,4h,41.295,41.5,41.113,41.176,389525.5,18532
2026-04-25 00:00:00+00:00,2026-04-25 03:59:59.999000+00:00,HYPE,4h,41.175,41.281,41.002,41.186,431784.5,14836
2026-04-25 04:00:00+00:00,2026-04-25 07:59:59.999000+00:00,HYPE,4h,41.189,41.302,41.04,41.255,108493.8,6958
2026-04-25 08:00:00+00:00,2026-04-25 11:59:59.999000+00:00,HYPE,4h,41.254,41.905,41.163,41.748,398321.13,16309
2026-04-25 12:00:00+00:00,2026-04-25 15:59:59.999000+00:00,HYPE,4h,41.748,41.753,41.334,41.439,489216.21,17879
2026-04-25 16:00:00+00:00,2026-04-25 19:59:59.999000+00:00,HYPE,4h,41.438,41.502,40.83,41.182,567584.04,21444
2026-04-25 20:00:00+00:00,2026-04-25 23:59:59.999000+00:00,HYPE,4h,41.181,41.506,41.09,41.504,452855.85,10977
2026-04-26 00:00:00+00:00,2026-04-26 03:59:59.999000+00:00,HYPE,4h,41.505,41.529,41.233,41.293,371421.05,13737
2026-04-26 04:00:00+00:00,2026-04-26 07:59:59.999000+00:00,HYPE,4h,41.293,41.565,41.09,41.247,458342.46,14339
2026-04-26 08:00:00+00:00,2026-04-26 11:59:59.999000+00:00,HYPE,4h,41.247,41.344,41.099,41.143,163088.44,8172
2026-04-26 12:00:00+00:00,2026-04-26 15:59:59.999000+00:00,HYPE,4h,41.142,41.387,40.948,41.367,339175.75,14975
2026-04-26 16:00:00+00:00,2026-04-26 19:59:59.999000+00:00,HYPE,4h,41.37,42.061,41.221,42.001,592660.8,21802
2026-04-26 20:00:00+00:00,2026-04-26 23:59:59.999000+00:00,HYPE,4h,42.002,42.607,41.82,42.46,1094984.91,33606
2026-04-27 00:00:00+00:00,2026-04-27 03:59:59.999000+00:00,HYPE,4h,42.46,43.568,42.307,43.333,1033172.08,37482
2026-04-27 04:00:00+00:00,2026-04-27 07:59:59.999000+00:00,HYPE,4h,43.333,43.362,42.22,42.365,1018606.85,32388
2026-04-27 08:00:00+00:00,2026-04-27 11:59:59.999000+00:00,HYPE,4h,42.364,42.639,42.157,42.382,449842.56,19756
2026-04-27 12:00:00+00:00,2026-04-27 15:59:59.999000+00:00,HYPE,4h,42.381,42.93,41.609,41.701,1754762.73,43862
2026-04-27 16:00:00+00:00,2026-04-27 19:59:59.999000+00:00,HYPE,4h,41.7,41.832,41.281,41.591,1112047.26,33107
2026-04-27 20:00:00+00:00,2026-04-27 23:59:59.999000+00:00,HYPE,4h,41.591,41.652,41.27,41.65,316929.48,17272
2026-04-28 00:00:00+00:00,2026-04-28 03:59:59.999000+00:00,HYPE,4h,41.646,41.834,40.794,41.04,845290.71,28891
2026-04-28 04:00:00+00:00,2026-04-28 07:59:59.999000+00:00,HYPE,4h,41.04,41.358,40.166,40.584,1132015.29,36228
2026-04-28 08:00:00+00:00,2026-04-28 11:59:59.999000+00:00,HYPE,4h,40.584,40.664,39.68,40.125,1187708.19,40594
2026-04-28 12:00:00+00:00,2026-04-28 15:59:59.999000+00:00,HYPE,4h,40.126,40.206,39.504,39.737,1517818.78,46586
